srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10.0.2.107,67.227.150.235,25,tcp,421.102718,34,52.02941176,10.40952024,4.470588235,0.877726673,5.287355765,0.820506274,3128.512109,4902.286615,903.5294118,163.6646144,4.794117647,0.716908057,30,0,30,30,0,0,0,0,32,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,184.107.73.11,80,tcp,422.045667,19,20801.94737,109.2351756,23.42105263,0.746124116,90.58658958,33.07826609,5736.279673,5063.606629,396.8421053,61.22608873,11.94736842,0.480910729,19,0,19,0,0,0,0,19,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,208.86.249.249,25,tcp,422.744138,30,58,0,5,0,5.681632167,0.196445438,3513.652594,5521.420517,1024,0,5.233333333,0.286989119,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,64.208.104.62,25,tcp,423.307472,35,58,0,5,0,5.643599343,0.161362418,3090.511062,5465.837834,1024,0,5.228571429,0.286897724,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,72.29.66.59,80,tcp,421.652703,21,485,0,4,0,69.92092514,40.81261186,5293.673237,4692.938616,407,57.84980085,6,0,21,0,21,0,0,0,0,21,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,66.7.109.101,80,tcp,418.969204,21,791,0,4.047619048,0.052128337,61.46390267,32.84713945,4690.224093,6312.958332,372.0952381,58.40199386,6,0,21,0,21,1,0,0,0,20,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,198.57.165.170,80,tcp,418.830006,15,606.0666667,23.02602879,4.066666667,0.1545486,76.81623507,37.99076926,7125.341269,9393.710383,426.7333333,58.96822104,6,0,15,0,15,0,0,0,0,15,15,0,15,0,15,15,15,0,0,0,0,0
10.0.2.107,50.63.173.7,80,tcp,418.031754,23,442.3913043,50.28718736,4.173913043,0.366833306,80.7560597,37.48901336,4621.487306,6777.564286,420.7391304,64.66114048,6.086956522,0.237764479,23,0,23,0,0,0,0,23,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,208.67.2.131,80,tcp,429.254157,19,448.8421053,22.84142351,5,0,0.827928158,0.272133196,5844.043667,5626.128001,454.7368421,52.23379928,5,0,19,0,19,19,0,0,0,0,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,91.121.39.244,25,tcp,423.526192,21,58,0,5,0,5.613067857,0.14151554,4785.760858,3941.421283,1024,0,5.238095238,0.286091883,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,217.160.20.200,25,tcp,424.546083,26,59.11538462,2.036080477,5,0.072649573,6.331067269,0.913250646,4094.440154,5649.858771,1024,0,5.307692308,0.38832139,26,0,26,26,0,0,0,1,26,0,26,0,26,25,26,0,0,0,0,0
10.0.2.107,65.17.196.120,25,tcp,426.198898,33,54.48484848,6.526932169,4.696969697,0.562666566,5.372518152,0.508941203,3209.831948,3772.967711,961.9393939,115.2341128,5,0.485562025,31,0,31,31,0,0,0,0,33,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,216.46.52.224,80,tcp,431.286985,20,485,0,5,0,0.4026355,0.066997269,5235.491811,5615.919868,356.8,60.76353117,5,0,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,213.186.33.87,80,tcp,404.569003,24,448.9166667,37.20393227,4.166666667,0.287247795,87.26538546,45.12499615,4594.539881,5722.2696,453,62.92795586,6,0.253978305,24,0,24,2,0,0,0,22,24,0,24,0,24,23,24,0,0,0,0,0
10.0.2.107,68.64.155.26,25,tcp,427.110149,37,58.78378378,1.148492822,5.027027027,0.039603201,5.873162919,0.382701661,2955.555852,3224.140663,1024,0,5.189189189,0.261557473,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,81.25.168.55,25,tcp,427.230038,43,58,0,5.023255814,0.074030976,5.57118214,0.121736155,2476.499751,2520.82204,1024,0,5.093023256,0.215202231,43,0,43,43,0,0,0,1,43,0,43,0,43,43,43,0,0,1,0,0
10.0.2.107,70.34.35.15,25,tcp,427.823209,26,58,0,5,0,5.644819192,0.220206642,3959.065526,3873.886974,1024,0,5.153846154,0.25099158,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,208.100.16.19,80,tcp,420.221151,14,1334,0,5,0,92.0242275,44.28571235,6663.973689,4910.544121,452.6428571,49.50734186,6.071428571,0.116778261,14,0,14,0,0,0,0,14,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,70.32.85.88,80,tcp,432.851302,20,11989.25,29.71540063,14.15,0.226983573,0.4950884,0.09716688,5493.356604,6781.765206,421.8,53.57230779,8.3,0.37015952,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,216.70.84.111,25,tcp,427.110433,24,58,0,5,0,5.699717667,0.253055944,4426.252714,3838.074601,1024,0,5.25,0.342669712,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,54.246.117.215,25,tcp,428.462735,32,58.90625,2.007921985,5.0625,0.138477378,5.58403425,0.099512917,3436.505203,4751.173732,1024,0,5.1875,0.246355702,32,0,32,32,0,0,0,1,32,0,32,0,32,32,32,0,0,1,0,0
10.0.2.107,201.235.253.13,25,tcp,428.723353,23,58,0,5,0,5.773087348,0.326705345,4662.509663,6051.368199,1024,0,5.217391304,0.315291534,23,0,23,23,0,0,0,0,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,82.144.228.150,25,tcp,429.283979,36,58.80555556,0.783179012,5.055555556,0.062090769,5.584624917,0.095907483,3047.910531,3714.894904,1024,0,5.194444444,0.250840303,36,0,36,36,0,0,0,1,36,0,36,0,36,36,36,0,0,1,0,0
10.0.2.107,213.207.134.115,80,tcp,404.087683,40,9328.3,12465.96932,15.575,20.61716361,39.83038928,50.01593832,2717.226744,4505.135648,135.825,161.4621713,11.025,12.16155212,14,0,14,2,0,0,0,12,40,0,14,0,14,13,14,0,0,0,0,0
10.0.2.107,64.120.223.4,25,tcp,429.94429,36,58,0,5,0,5.657502306,0.236849834,2880.255514,3480.270309,1024,0,5.138888889,0.203494418,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,77.93.220.207,25,tcp,430.495606,35,58.82857143,1.565771801,5.028571429,0.053992131,5.5807218,0.10771786,3134.207219,3318.394048,1024,0,5.085714286,0.134328034,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,78.46.10.21,25,tcp,427.550786,43,58,0,5,0,5.704427256,0.320442271,2505.659045,3552.55841,1024,0,5.186046512,0.283094001,43,0,43,43,0,0,0,0,43,0,43,0,43,43,43,0,0,0,0,0
10.0.2.107,74.208.205.203,80,tcp,436.06379,21,441.8571429,16.8305778,5,0,0.329922905,0.107734947,5287.758715,5216.807782,415.3333333,46.99716198,5,0,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,216.119.133.2,25,tcp,430.244527,35,57.17142857,2.711680875,4.885714286,0.19213294,5.710831,0.416919747,3061.850246,4550.398889,994.7428571,33.66458113,5.057142857,0.322283765,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
10.0.2.107,168.150.236.43,25,tcp,429.022859,29,60,4.694339341,5.103448276,0.204218033,5.79095769,0.416408166,3742.372602,5261.216449,1024,0,5.24137931,0.337189881,29,0,29,29,0,0,0,1,29,0,29,0,29,29,29,0,0,1,0,0
10.0.2.107,80.190.216.91,25,tcp,432.217845,38,58.76315789,0.743074792,5.026315789,0.025623269,5.717935263,0.234997108,2875.183383,3013.131551,1024,0,5.289473684,0.33856905,38,0,38,38,0,0,0,0,38,0,38,0,38,38,38,0,0,0,0,0
10.0.2.107,209.151.166.53,80,tcp,433.170173,23,522,0,4,0,81.26559552,42.63475856,4642.563662,5868.486619,393.3913043,60.86758979,6,0,23,0,23,0,0,0,0,23,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,67.227.166.233,80,tcp,432.379721,19,13715.10526,1685.767631,13.26315789,1.586226509,82.71142484,42.59808773,5904.138337,5266.326226,450.5263158,101.0348135,9.526315789,0.701963771,19,0,19,0,0,0,0,19,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,192.241.183.221,80,tcp,430.856699,24,594,0,4.125,0.251855883,73.74697325,41.04393551,4614.508676,7437.524063,370.9166667,53.1563035,6,0,24,0,24,0,0,0,0,24,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,61.160.224.233,80,tcp,424.246947,21,482.952381,33.68751505,4.142857143,0.255524685,69.03819486,41.85951125,5207.273977,6578.756159,406.8095238,64.86540958,6.095238095,0.14614974,21,0,21,0,0,0,0,21,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,77.235.50.231,25,tcp,433.131439,35,53.85714286,8.29657687,4.6,0.744357443,5.332996286,0.534924471,3022.116875,3089.727646,936.2285714,133.140425,4.828571429,0.564809731,32,0,32,32,0,0,0,2,34,0,32,0,32,31,32,0,0,1,0,0
10.0.2.107,5.77.47.182,25,tcp,433.499181,36,58.80555556,1.229937962,5.027777778,0.042411654,5.759028944,0.225871192,3045.08334,3995.888966,1024,0,5.388888889,0.355405739,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,109.74.245.101,25,tcp,434.133725,31,58.93548387,1.869355848,5,0,5.569026355,0.078088235,3299.206463,3767.777841,1024,0,5.225806452,0.313964318,31,0,31,31,0,0,0,1,31,0,31,0,31,30,31,0,0,0,0,0
10.0.2.107,173.231.1.84,25,tcp,433.399349,27,59.07407407,2.00045061,5.037037037,0.068981056,5.74908363,0.318079416,4043.394406,4599.309926,1024,0,5.185185185,0.246667367,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,212.58.2.28,80,tcp,440.451598,61,5266.655738,6609.080984,5.131147541,6.439782464,24.46661485,29.39441838,1705.43608,4561.84275,107.0491803,134.8833488,3.540983607,2.682308093,13,0,13,0,0,0,0,13,61,0,13,0,13,3,13,0,0,0,0,0
10.0.2.107,91.196.124.136,25,tcp,434.280367,39,56.51282051,1.869989128,4.897435897,0.208049739,5.640182205,0.300018271,2768.522675,4619.751114,997.7435897,33.01498047,5.153846154,0.375874026,38,0,38,38,0,0,0,1,38,0,38,0,38,38,38,0,0,1,0,0
10.0.2.107,70.34.33.172,25,tcp,435.341783,33,58,0,5,0,5.779563061,0.331252798,3213.132015,3810.626859,1024,0,5.151515152,0.246834241,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,141.101.116.112,25,tcp,435.762736,14,58,0,5,0,5.551575929,0.048252727,7152.218017,10725.77322,1024,0,5.071428571,0.100621799,14,0,14,14,0,0,0,0,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,107.23.77.188,25,tcp,435.822197,30,58,0,5,0,5.561204967,0.066440817,3644.027029,3683.500833,1024,0,5.033333333,0.071737666,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,184.173.14.138,25,tcp,436.373574,31,58,0,5,0,5.709744,0.260017525,3455.280698,3156.950176,1024,0,5.129032258,0.182693622,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,207.45.187.18,25,tcp,436.314626,27,53.7037037,5.041613485,4.62962963,0.434621852,5.336815889,0.507633062,4074.553238,3756.482818,948.1481481,89.01055533,4.888888889,0.500486194,25,0,25,25,0,0,0,0,27,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,206.217.198.123,25,tcp,436.79455,37,58.78378378,0.997829205,5,0,5.604771838,0.132398373,2950.507755,3279.817789,1024,0,5.135135135,0.158659278,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,69.174.53.242,25,tcp,438.337851,30,58,0,5,0,5.6061566,0.121291988,3604.404054,4135.689127,1024,0,5.166666667,0.24300918,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,80.96.62.14,80,tcp,397.449171,18,12578.55556,3009.457011,13.44444444,2.326293632,99.07406156,37.02799276,6263.994576,7165.105925,376.7222222,71.4205527,9.444444444,0.844670526,18,0,18,0,0,0,0,18,18,0,18,0,17,17,18,0,0,0,0,0
10.0.2.107,198.154.236.177,25,tcp,439.558292,21,55.23809524,3.320167775,4.761904762,0.28622136,5.525502048,0.278332633,5221.480501,6331.602135,975.2380952,58.61813451,4.952380952,0.370552948,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,192.254.145.240,25,tcp,439.618612,24,53.16666667,6.430016455,4.583333333,0.554311763,5.310850458,0.560830965,4560.491807,5986.760294,938.6666667,113.5230491,4.875,0.525473692,22,0,22,22,0,0,0,0,24,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,217.73.226.161,25,tcp,440.439626,28,59.03571429,5.667841471,4.928571429,0.301063049,5.663731321,0.43098207,3900.202509,4912.351452,987.4285714,37.82545497,4.964285714,0.262852252,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,195.128.188.2,25,tcp,440.249299,20,59.45,2.872555836,5.05,0.09905365,5.54300895,0.065452028,5256.475623,7282.343215,1024,0,5.15,0.268439809,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,195.56.55.116,25,tcp,440.679784,30,58,0,5,0,5.5668442,0.116914201,3498.503231,4968.664093,1024,0,5.1,0.099745592,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,46.29.88.202,25,tcp,441.190975,44,55.36363636,4.8590814,4.772727273,0.418886328,5.480880455,0.39857093,2463.807773,2870.518029,977.4545455,85.78791988,5,0.361270838,42,0,42,42,0,0,0,0,44,0,42,0,42,42,42,0,0,0,0,0
10.0.2.107,188.138.115.65,25,tcp,441.460744,22,58,0,5,0,5.553539318,0.06036482,4640.25467,5630.004993,1024,0,5.181818182,0.258717846,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,84.22.181.249,25,tcp,440.509463,32,58.90625,2.007921985,5.03125,0.069238689,6.086778469,0.74586362,3390.151478,4074.734565,1024,0,5.1875,0.24752598,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,74.119.145.101,25,tcp,442.291699,63,59.38095238,2.898410652,5.031746032,0.158006791,5.549681698,0.272295812,1722.046267,2428.493433,1024,0,5.19047619,0.337353543,63,0,63,62,0,0,0,1,63,0,63,0,63,62,63,0,0,1,0,0
10.0.2.107,195.226.228.4,25,tcp,441.541022,39,54.28205128,6.542031368,4.666666667,0.501096506,5.253215026,0.574224089,2561.920912,3319.532749,945.2307692,105.9491777,4.846153846,0.474835853,36,0,36,36,0,0,0,1,38,0,36,0,36,36,37,0,0,0,0,0
10.0.2.107,121.198.98.211,80,tcp,448.451401,108,0,0,0,0,1.500460648,1.459080243,993.2052879,2754.322343,0,0,1.5,0.486221045,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0
10.0.2.107,88.151.100.217,25,tcp,442.893973,22,58,0,4.954545455,0.049565546,5.791029955,0.401530747,4983.992015,7233.242668,1024,0,5.181818182,0.299465289,22,0,22,22,0,0,0,1,22,0,22,0,22,21,22,0,0,0,0,0
10.0.2.107,119.245.189.39,25,tcp,445.066453,25,58,0,5,0,5.93403044,0.425302068,4402.778254,5487.774376,1024,0,5.2,0.267085233,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,69.169.94.63,25,tcp,446.510539,29,59,1.361282561,5.034482759,0.046940778,5.596473862,0.095556539,3797.855436,3985.268943,1024,0,5.137931034,0.175141916,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,187.85.65.113,25,tcp,446.698233,28,58,0,5,0,5.799663714,0.330246474,3872.870982,4296.333395,1024,0,5.214285714,0.323168865,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,195.69.128.175,25,tcp,447.481073,26,58,0,5,0,5.656572808,0.154385029,3786.174885,3479.546174,1024,0,5.269230769,0.351344688,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,184.172.49.3,25,tcp,448.313275,41,52.34146341,10.82433859,4.512195122,0.933132637,5.251398415,0.83779897,2651.55387,3856.251224,924.097561,191.105564,4.756097561,0.724091862,37,0,37,37,0,0,0,0,41,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,209.62.124.230,25,tcp,448.350545,29,59,1.361282561,5.034482759,0.046940778,5.661769138,0.16351257,3665.544583,3596.917379,1024,0,5.24137931,0.26184568,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,176.9.25.138,25,tcp,447.481338,36,60.41666667,4.215083323,5.055555556,0.112734232,5.665246333,0.168302822,2906.509176,6023.963699,1024,0,5.361111111,0.42039864,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,222.122.205.143,25,tcp,447.73186,34,59.70588235,4.224691552,5.058823529,0.145679019,5.8352015,0.501201873,3149.077646,3452.215023,1024,0,5.176470588,0.313914562,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
10.0.2.107,178.63.103.76,25,tcp,450.564326,40,58,0,5,0.100872989,5.585844025,0.101099621,2634.55327,2813.786882,1024,0,5.175,0.259548569,40,0,40,40,0,0,0,1,40,0,40,0,40,39,40,0,0,0,0,0
10.0.2.107,116.0.19.79,25,tcp,451.385761,24,58,0,5,0,5.591858458,0.090399895,4527.895437,6251.216987,1024,0,5.041666667,0.039930556,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,198.71.172.166,25,tcp,452.296597,29,58,0,5,0,5.743933,0.318923915,3751.719247,5681.82118,1024,0,5.172413793,0.280919066,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,210.172.144.21,80,tcp,441.481447,26,27885,0,27.84615385,0.80095291,82.00070385,27.06681676,3847.028804,3231.454813,369.1923077,71.35661648,12.5,0.859811737,26,0,26,1,0,0,0,25,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,118.82.107.47,25,tcp,453.509045,31,58,0,5.032258065,0.097653071,5.704669742,0.279912502,3477.265519,3444.900927,1024,0,5.225806452,0.298600331,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,204.197.252.3,25,tcp,453.798845,26,60.23076923,3.063011461,5.076923077,0.105621085,5.647505423,0.152986884,4139.492219,6868.118225,1024,0,5.192307692,0.211396834,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,203.189.104.189,25,tcp,454.26945,36,58.80555556,0.873877946,5.055555556,0.083620255,5.784409611,0.377705402,2988.245799,4302.115148,1024,0,5.083333333,0.113557625,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,166.63.126.169,25,tcp,454.620094,22,58,0,5,0,5.570547136,0.077446987,4801.402973,4406.594432,1024,0,5.181818182,0.220361943,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,211.1.224.77,80,tcp,428.262185,17,478,0,4,0,79.49459171,35.61386425,6612.83291,6629.070001,378.0588235,63.79583124,6,0,17,0,17,0,0,0,0,17,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,162.159.247.75,80,tcp,410.026218,11,340.1818182,26.62565591,4,0,102.8500585,23.16279894,9955.436378,12463.50118,414,45.09772727,6,0,11,0,11,0,0,0,0,11,11,0,11,0,11,11,11,0,0,0,0,0
10.0.2.107,65.254.228.100,80,tcp,400.529412,20,11175.8,1385.634101,12.55,1.176891732,100.7209932,37.28700364,4863.636741,5938.685754,386.35,72.94657473,9.1,0.457611267,20,0,20,0,0,0,0,20,20,0,20,0,20,19,20,0,0,0,0,0
10.0.2.107,213.186.33.17,80,tcp,383.177001,25,9608.52,3655.933256,11.44,3.42711228,86.21063496,37.58735247,4399.585714,4549.965879,445.2,141.730955,8.12,1.862413001,23,0,23,2,0,0,0,20,23,0,23,0,23,21,23,0,0,2,0,0
10.0.2.107,54.246.117.215,80,tcp,396.227584,17,701.8823529,142.5071074,3.823529412,0.367604301,106.9010955,40.1119098,6674.920219,10154.68287,440.6470588,90.43197928,5.764705882,0.422967623,17,0,17,0,0,0,0,16,17,0,17,0,17,10,17,0,0,0,0,0
10.0.2.107,141.101.117.83,80,tcp,399.679291,12,30016.58333,4886.451224,31.75,5.742240861,102.2453746,25.51220539,7577.139124,7696.287671,521,46.18498076,15.75,3.016967292,12,0,12,0,0,0,0,12,12,0,12,0,12,12,12,0,0,0,0,0
10.0.2.107,72.200.249.217,80,tcp,430.916613,16,25288,13336.3361,36.6875,17.15431313,89.92022181,31.55166032,4663.905679,7870.753091,429.625,66.83916483,21,8.394463869,16,0,16,6,0,0,0,16,16,0,16,0,16,3,16,0,0,6,0,0
10.0.2.107,194.150.113.87,25,tcp,457.605002,21,59.38095238,2.8015271,5.047619048,0.096604383,5.641589952,0.149983185,5308.959706,6377.732008,1024,0,5.333333333,0.410303353,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,210.172.144.248,25,tcp,458.574794,43,56.65116279,1.870990027,4.88372093,0.161292244,5.62648893,0.251326267,2411.70947,3654.085413,1000.186047,33.03265151,5.046511628,0.2335949,42,0,42,42,0,0,0,0,42,0,42,0,42,42,42,0,0,0,0,0
10.0.2.107,162.159.247.75,25,tcp,458.315375,16,58,0,5,0,5.644946688,0.183219316,6572.160797,8032.100641,1024,0,5.125,0.224947275,16,0,16,16,0,0,0,0,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,208.113.218.83,80,tcp,414.944918,44,1529.75,2811.659518,4.159090909,2.011827356,62.5243847,40.55881581,2365.76493,4264.402765,331.4090909,116.3604645,5.204545455,1.630775557,38,0,38,12,0,0,0,37,38,0,38,0,28,27,38,0,0,1,0,0
10.0.2.107,95.100.97.65,80,tcp,401.673077,1,54346,0,42,0,63.171098,0,0,0,301,0,16,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
10.0.2.107,208.100.16.19,25,tcp,460.268236,30,58.96666667,2.895154227,5.066666667,0.199665809,5.8699473,0.409667029,3340.553295,3327.001941,1024,0,5.2,0.273944858,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,203.25.227.38,25,tcp,455.841325,30,55.1,5.896012485,4.7,0.467497112,5.5667951,0.830414969,3517.419055,3738.361861,955.7333333,90.17560298,4.866666667,0.385507709,28,0,28,28,0,0,0,0,30,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,109.108.149.103,80,tcp,405.139458,23,416.3043478,74.96669409,3.52173913,0.661268834,119.5755475,35.84488624,4778.964778,8064.994889,414.2173913,125.1773059,5.47826087,0.588682201,23,0,23,0,0,0,0,23,23,0,23,0,23,7,23,0,0,0,0,0
10.0.2.107,70.34.35.15,80,tcp,403.477132,20,41962.5,9116.235581,35.55,6.956759006,108.899741,22.73843443,5599.951173,4696.861725,583.25,149.6449734,14.45,2.202445828,20,0,20,1,0,0,0,19,20,0,20,0,20,6,20,0,0,0,0,0
10.0.2.107,121.14.255.227,80,tcp,401.725832,22,386,46.65488588,3.409090909,0.395113938,117.75835,26.80977995,4948.211958,3758.301607,453.5,87.46540058,5.363636364,0.353890011,22,0,22,1,0,0,0,21,22,0,22,0,22,6,22,0,0,0,0,0
10.0.2.107,8.5.1.47,80,tcp,400.742745,18,10831.88889,0.556189512,11.55555556,0.488674778,113.8790498,32.432244,6160.288993,7853.038223,487,46.93161956,8.277777778,0.497378638,18,0,18,0,0,0,0,18,18,0,18,0,18,7,18,0,0,0,0,0
10.0.2.107,213.27.249.35,80,tcp,400.632843,17,548.4705882,34.0222895,4.058823529,0.224315414,111.6661584,26.49382235,6211.306238,6284.83294,422.7058824,76.81505664,6.058823529,0.224315414,17,0,17,0,0,0,0,17,17,0,17,0,17,16,17,0,0,0,0,0
10.0.2.107,83.138.140.148,25,tcp,460.648209,30,58,0,5.033333333,0.088721793,6.700055967,1.699926753,3577.323445,3451.920443,1024,0,5.133333333,0.228055093,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,219.94.200.42,25,tcp,460.287836,36,58.80555556,0.923358979,5.027777778,0.031839965,5.819486,0.443726796,3021.968389,3836.391998,1024,0,5.166666667,0.255865674,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,66.135.44.34,25,tcp,462.060786,26,53.53846154,8.65598247,4.615384615,0.746205385,5.387985923,0.675955069,4041.523815,4946.910269,945.2307692,152.8228629,4.923076923,0.625698321,24,0,24,24,0,0,0,0,26,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,188.93.77.199,25,tcp,462.903061,36,58,0,5.027777778,0.031839965,5.746001778,0.27427616,2933.285195,2959.691959,1024,0,5.166666667,0.196766503,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,94.136.36.206,25,tcp,464.153519,25,58,0,5,0,5.55147424,0.050700292,4290.178361,5842.108208,1024,0,5.08,0.103225842,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,72.29.66.59,25,tcp,464.80411,36,58,0,5,0,5.642481611,0.177983477,3002.545907,3452.149746,1024,0,5.138888889,0.203149321,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,198.27.70.177,25,tcp,465.0945,33,58.87878788,1.050957338,5.03030303,0.053509313,5.627568273,0.137317239,3241.391379,2911.46517,1024,0,5.242424242,0.264127346,33,0,33,33,0,0,0,1,33,0,33,0,33,33,33,0,0,1,0,0
10.0.2.107,211.27.225.184,80,tcp,470.293935,14,532,0,5,0,0.741394714,0.108193514,8205.044977,9024.319242,377.3571429,66.71355827,5,0,14,0,14,14,0,0,0,0,14,0,14,0,14,14,14,0,0,0,0,0
10.0.2.107,173.199.149.200,25,tcp,464.835497,31,58,0,5,0,5.879899871,0.500455101,3475.350468,3673.908424,1024,0,5.161290323,0.260776855,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,66.33.212.68,25,tcp,466.587908,36,58,0,5,0,5.578160139,0.096558002,2976.981989,3875.949928,1024,0,5.083333333,0.116007881,36,0,36,36,0,0,0,0,36,0,36,0,36,36,36,0,0,0,0,0
10.0.2.107,66.7.109.101,25,tcp,465.785783,32,58,0,5,0,5.639111812,0.236366255,3420.05282,3633.709522,1024,0,5.1875,0.325336194,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
